101
280752	288505	212511	108175	108683	78550	69462	88102	174904	181414	89347	284780	171458	163483	182019	161903	75120	273388	76492	69489	212353	168958	122488	123622	180254	159225	22986	159169	212253	71356	88789	164959	74564	273888	210763	216111	101549	319643	184996	88752	212103	83250	94751	278059	72618	108894	0	179861	287450	107722	79431	187413	179984	160909	136160	86318	172899	266353	271490	100310	115769	147949	101731	275657	167055	268843	284558	194	256595	219200	86628	272480	134801	172690	20022	162736	88635	88524	162875	206175	260151	208645	171945	285963	86317	215285	85613	24180	171848	239062	75781	51940	261082	96960	272441	158977	218766	282102	87751	239311	426969
237489	245242	60714	157411	157919	159941	150852	169493	69027	10053	138582	241517	65581	194003	76142	192422	156511	230125	157883	150880	60555	63081	107060	108193	74376	189744	171497	189688	60456	152747	138024	59082	155954	230625	167500	64314	150785	230439	32438	137988	60306	164641	143987	234796	154008	158130	179783	0	244187	105889	128667	34856	8623	117646	62337	135554	67022	223090	228227	149546	100341	104686	150967	82009	61178	225580	241295	179478	213332	175937	135864	229217	60978	66813	173514	56859	137871	137760	56998	54378	216888	56848	66068	242700	135553	172022	134849	169417	65971	195799	157172	152220	217819	146196	229178	53100	175503	238839	136987	196048	304313
84224	1055	277204	267242	267750	269772	260684	279324	225217	247588	248414	13731	221771	214014	232332	212434	266342	49466	267714	260711	277046	219271	202587	203721	230567	209756	281329	209700	276946	262578	247856	219672	265786	18785	121593	272972	260616	124429	251170	247819	276796	274472	253818	81531	263840	267961	289614	246035	0	213741	238498	253587	246158	175923	190265	245385	223212	69825	74962	259377	195868	163845	260798	79129	217368	72315	13509	289309	45485	130030	245695	48558	188906	223003	283345	217449	247702	247591	217588	273042	63381	273338	222258	741	245384	126115	244680	279248	222161	149892	267003	262051	64312	256027	36046	213690	129596	3025	246818	150141	340648
207977	215730	141654	88781	89289	91311	82223	100863	104047	110557	69953	212005	100601	164491	111162	162911	87881	200613	89253	82250	141496	98101	48714	49848	109397	160233	102868	160177	141396	84117	69395	94102	87325	201113	137988	145254	82155	246868	114139	69358	141246	96011	75357	205284	85379	89500	111153	109004	214675	0	60037	116556	109127	88134	63385	66924	102042	193578	198715	80916	41995	75174	82337	202882	96198	196068	211783	110848	183820	146425	67234	199705	62026	101833	104884	91879	69241	69130	92018	135318	187376	137788	101088	213188	66923	142510	66219	100787	100991	166287	88542	83590	188307	77566	199666	88120	145991	209327	68357	166536	356112
234557	242310	166316	41878	42386	63887	54799	73439	128709	135219	23050	238585	125263	154571	135824	152991	60457	227193	61829	54826	166158	122763	76293	77427	134059	150313	76015	150257	166058	56693	22492	118764	59901	227693	164568	169916	35252	273448	138801	22455	165908	68587	28454	231864	57955	42597	84300	133666	241255	61527	0	141218	133789	114714	89965	20021	126704	220158	225295	34013	69574	101754	35434	229462	120860	222648	238363	83995	210400	173005	20331	226285	88606	126495	78031	116541	22338	22227	116680	159980	213956	162450	125750	239768	20020	169090	8875	73934	125653	192867	61118	56737	214887	30663	226246	112782	172571	235907	21454	193116	380774
246861	254614	57415	166783	167291	169313	160225	178865	78399	35142	147955	250889	74953	203375	85514	201795	165883	239497	167255	160252	57257	72453	116432	117566	83749	199117	180870	199061	57157	162119	147397	68454	165327	239997	176872	61015	160157	227140	1360	147360	57007	174013	153359	244168	163381	167502	189155	33589	253559	115261	138039	0	33712	127018	71709	144926	76394	232462	237599	158918	109713	114058	160339	78710	70550	234952	250667	188850	222704	185309	145236	238589	70350	76185	182886	66231	147243	147132	66370	51079	226260	53549	75440	252072	144925	181394	144221	178789	75343	205171	166544	161592	227191	155568	238550	62472	184875	248211	146359	205420	301014
241725	249478	61628	161647	162155	164177	155089	173729	73263	1430	142819	245753	69817	198239	80378	196659	160747	234361	162119	155116	61470	67317	111296	112430	78613	193981	175734	193925	61370	156983	142261	63318	160191	234861	171736	65228	155021	231353	33353	142224	61220	168877	148223	239032	158245	162366	184019	9414	248423	110125	132903	35770	0	121882	66573	139790	71258	227326	232463	153782	104577	108922	155203	82923	65414	229816	245531	183714	217568	180173	140100	233453	65214	71049	177750	61095	142107	141996	61234	55292	221124	57762	70304	246936	139789	176258	139085	173653	70207	200035	161408	156456	222055	150432	233414	57336	179739	243075	141223	200284	305227
169281	177034	153188	141052	141560	143582	134494	153134	99027	121398	122224	173309	95581	125795	106142	124215	140152	161917	141524	134521	153030	93081	76397	77531	104377	121537	155139	121481	152930	136388	121666	93482	139596	162417	99292	156788	134426	208172	124980	121629	152780	148282	127628	166588	137650	141771	163424	119845	175980	87551	112308	127397	119968	0	64075	119195	97022	154882	160019	133187	69678	38708	134608	164186	91178	157372	173087	163119	145124	107729	119505	161009	62716	96813	157155	91259	121512	121401	91398	146852	148680	149322	96069	174492	119194	103814	118490	153058	95971	127591	140813	135861	149611	129837	160970	87500	107295	170631	120628	127840	392397
183287	191040	97714	115672	116180	118202	109114	127754	43553	65924	96844	187315	40107	139801	50668	138221	114772	175923	116144	109141	97556	37607	51017	52151	48903	135543	129759	135487	97456	111008	96286	38008	114216	176423	113298	101314	109046	222178	69506	96249	97306	122902	102248	180594	112270	116391	138044	64371	189985	62171	86928	71923	64494	63444	0	93815	41548	168888	174025	107807	44298	50484	109228	178192	35704	171378	187093	137739	159130	121735	94125	175015	807	41339	131775	35785	96132	96021	35924	91378	162686	93848	40594	188498	93814	117820	93110	127678	40497	141597	115433	110481	163617	104457	174976	32026	121301	184637	95248	141846	342028
240837	248590	172596	34693	35201	70167	61079	79719	134989	141500	6354	244865	131543	160851	142104	159271	66737	233473	68109	61106	172438	129043	82573	83707	140339	156593	82295	156537	172338	62973	5796	125044	66181	233973	170848	176196	28067	279728	145081	15270	172188	74867	21269	238144	64235	35412	90580	139946	247535	67807	19991	147498	140069	120994	96245	0	132984	226438	231575	26828	75854	108034	28249	235742	127140	228928	244643	90275	216680	179285	309	232565	94886	132775	84311	122821	5642	5531	122960	166260	220236	168730	132030	246048	3324	175370	26173	80214	131933	199147	67398	63017	221167	23478	232526	119062	178851	242187	14269	199396	387054
216715	224468	102527	152607	153115	155137	146049	164689	12404	70737	133779	220743	8958	173229	19519	171649	151707	209351	153079	146076	102369	6458	84445	85579	17754	168971	166694	168915	102269	147943	133221	8869	151151	209851	146726	106127	145981	255606	74319	133184	102119	159837	139183	214022	149205	153326	174979	69184	223413	101085	123863	76736	69307	96872	41563	130750	0	202316	207453	144742	77726	83912	146163	123822	4555	204806	220521	174674	192558	155163	131060	208443	40204	236	168710	11225	133067	132956	11077	96191	196114	98661	9445	221926	130749	151248	130045	164613	9348	175025	152368	147416	197045	141392	208404	15338	154729	218065	132183	175274	346841
19332	69591	241897	244905	245413	247435	238347	256987	202880	225252	226077	65866	199434	191677	209995	190097	244006	54475	245377	238374	241739	196934	180250	181384	208230	187419	258992	187363	241640	240241	225519	197336	243449	54974	99256	237666	238279	89123	228833	225482	241489	252135	231481	22840	241503	245625	267277	223698	68537	191404	216161	231251	223822	153587	167928	223049	200875	0	9964	237040	173531	141508	238461	28134	195031	7317	65644	266973	37681	107693	223358	53566	166569	200666	261008	195112	225365	225255	195251	258783	20469	238031	199922	67050	223047	103778	222343	256912	199824	127556	244666	239715	21400	233690	53527	191354	107259	63188	224481	127804	305341
9368	76885	249191	252199	252707	254729	245640	264281	210174	232545	233370	73160	206728	198971	217289	197390	251299	61768	252671	245668	249032	204228	187544	188677	215523	194712	266285	194656	248933	247535	232812	204629	250742	62268	106550	244959	245573	96416	236126	232776	248783	259429	238775	14081	248796	252918	274571	230992	75830	198698	223455	238544	231115	160880	175222	230342	208169	12121	0	244334	180825	148802	245755	19375	202324	3180	72938	274266	44975	114987	230652	60860	173863	207959	268302	202406	232659	232548	202545	266076	27763	245325	207215	74343	230341	111072	229637	264205	207118	134849	251960	247008	28694	240984	60821	198647	114553	70482	231775	135098	312635
253943	261695	185701	19108	19616	83272	74184	92824	148094	154605	28970	257970	144648	173956	155209	172376	79843	246579	81214	74211	185543	142149	95678	96812	153444	169698	95400	169642	185444	76079	28412	138150	79286	247079	183954	189302	18384	292834	158186	15078	185293	87972	13058	251249	77340	19828	103685	153051	260641	80912	33096	160604	153174	134099	109350	25942	146090	239544	244680	0	88959	121139	18566	248847	140245	242034	257748	103381	229786	192390	26251	245670	107992	145880	97416	135927	28259	28148	136066	179366	233342	181835	145136	259154	25940	188476	39278	93320	145039	212253	80503	76123	234272	3231	245631	132168	191956	255292	14077	212501	400159
191197	198950	137022	97610	98118	100140	91052	109692	81557	105925	78782	195225	78111	147711	88672	146131	96710	183833	98082	91079	136864	75611	18629	19763	86907	143453	111697	143397	136764	92946	78224	76012	96154	184333	121208	140622	90984	230088	109507	78187	136614	104840	84186	188504	94208	98329	119982	104372	197895	42949	68866	111924	104495	71354	46605	75753	79552	176798	181935	89745	0	58394	91166	186102	73708	179288	195003	119677	167040	129645	76063	182925	45246	79343	113713	73789	78070	77959	73928	130686	170596	133156	78598	196408	75752	125730	75048	109616	78501	149507	97371	92419	171527	86395	182886	70030	129211	192547	77186	149756	351480
159835	167588	142554	130418	130926	132948	123860	142500	88393	110764	111590	163863	84947	116349	95508	114769	129518	152471	130890	123887	142396	82447	65763	66897	93743	112091	144505	112035	142296	125754	111032	82848	128962	152971	89846	146154	123792	198726	114346	110995	142146	137648	116994	157142	127016	131137	152790	109211	166533	76917	101674	116763	109334	41023	53441	108561	86388	145436	150573	122553	59044	0	123974	154740	80544	147926	163641	152485	135678	98283	108871	151563	52082	86179	146521	80625	110878	110767	80764	136218	139234	138688	85434	165046	108560	94368	107856	142424	85337	118145	130179	125227	140165	119203	151524	76866	97849	161185	109994	118394	381763
252246	259999	184005	23018	23526	81576	72488	91128	146398	152908	27274	256274	142952	172260	153513	170680	78146	244882	79518	72515	183847	140452	93982	95116	151748	168002	93704	167946	183747	74382	26716	136453	77590	245382	182257	187605	535	291137	156490	13382	183597	86276	11448	249553	75644	23737	101989	151355	258944	79216	31400	158907	151478	132403	107654	24245	144393	237847	242984	15153	87263	119443	0	247151	138549	240337	256052	101684	228089	190694	24555	243974	106295	144184	95720	134230	26562	26451	134369	177669	231645	180139	143439	257457	24244	186779	37582	91623	143342	210556	78807	74426	232576	11803	243935	130471	190260	253596	12381	210805	398463
16980	80631	46691	255945	256453	258475	249387	268027	213920	85284	237117	76906	210474	202717	221035	201137	255045	65514	256417	249414	46533	207974	191290	192424	219270	198458	270032	198403	46433	251281	236559	118511	254489	66014	110296	42459	249319	92818	79251	236522	46283	263175	242521	14287	252543	256664	278317	83730	79576	202444	227201	81668	83854	164626	178968	234088	211915	29426	18511	248080	184571	152548	249501	0	206071	20485	76684	278012	48721	118733	234398	64606	177609	211706	272048	116288	236405	236294	116427	63576	41131	42825	210961	78089	234087	114818	233383	267951	210864	138595	255706	250754	42062	244730	64567	112529	118299	74228	235521	138844	309037
212725	220478	98537	148617	149125	151147	142059	160699	7849	66747	129789	216753	4403	169239	14964	167659	147717	205361	149089	142086	98379	1904	80455	81589	13199	164981	162704	164925	98279	143953	129231	15278	147161	205861	142736	102137	141991	251616	70329	129194	98129	155847	135193	210032	145215	149336	170989	65194	219423	97095	119873	72746	65317	92882	37573	126760	6409	198326	203463	140752	73736	79922	142173	119832	0	200816	216531	170684	188568	151173	127070	204453	36214	6200	164720	17634	129077	128966	17486	92201	192124	94671	4891	217936	126759	147258	126055	160623	4793	171035	148378	143426	193055	137402	204414	21747	150739	214075	128193	171284	342851
12015	73705	246011	249018	249527	251548	242460	261101	206994	229365	230190	69980	203548	195791	214109	194210	248119	58588	249490	242488	245852	201048	184363	185497	212343	191532	263105	191476	245753	244355	229632	201449	247562	59088	103370	241779	242393	93236	232946	229596	245603	256249	235595	15522	245616	249738	271391	227811	72650	195518	220274	235364	227935	157700	172042	227162	204989	8941	2647	241153	177645	145622	242575	20817	199144	0	69758	271086	41795	111807	227471	57679	170683	204779	265122	199226	229479	229368	199365	262896	24583	242144	204035	71163	227160	107892	226457	261025	203938	131669	248780	243828	25514	237803	57641	195467	111372	67301	228595	131918	309454
83744	17018	276724	266762	267270	269292	260204	278844	224737	247108	247934	222	221291	213534	231852	211954	265862	48986	267234	260231	276565	218791	202107	203240	230086	209275	280848	209220	276466	262098	247375	219192	265306	18305	121113	272492	260136	123949	250689	247339	276316	273992	253338	81051	263359	267481	289134	245554	15963	213261	238018	253107	245678	175443	189785	244905	222732	69345	74482	258897	195388	163365	260318	78649	216888	71835	0	288829	45005	129550	245215	48078	188426	222522	282865	216969	247222	247111	217108	272562	62901	272858	221778	14476	244904	125635	244200	278768	221681	149412	266523	261571	63832	255547	35566	213210	129116	10615	246338	149661	340168
280558	288311	212317	107980	108489	78355	69267	87908	174710	181220	89152	284586	171264	163289	181825	161708	74926	273194	76297	69295	212158	168764	122293	123427	180059	159030	22792	158974	212059	71162	88594	164765	74369	273694	210569	215917	101354	319449	184801	88558	211909	83056	94557	277865	72423	108700	305	179666	287256	107528	79236	187219	179790	160715	135966	86124	172705	266159	271296	100115	115575	147755	101537	275462	166860	268649	284364	0	256401	219006	86433	272285	134607	172496	19828	162542	88441	88330	162681	205981	259957	208450	171751	285769	86122	215091	85419	23986	171654	238868	75587	51746	260888	96766	272247	158783	218572	281908	87557	239117	426775
55604	48417	248584	238622	239130	241152	232064	250704	196597	218968	219794	44692	193151	185394	203712	183814	237722	33300	239094	232091	248426	190651	173967	175101	201947	181136	252709	181080	248326	233958	219236	191052	237166	33800	92973	244352	231996	95809	222549	219199	248176	245852	225198	52911	235219	239341	260994	217414	47362	185121	209878	224967	217538	147303	161645	216765	194592	41205	46342	230757	167248	135225	232178	50509	188748	43695	44470	260689	0	101410	217075	32392	160286	194382	254725	188829	219082	218971	188968	244422	34761	244718	193638	45875	216764	97495	216060	250628	193541	121272	238383	233431	35692	227407	32353	185070	100976	42014	218198	121521	312028
124557	132310	212354	200218	200726	202748	193660	212300	158193	180565	181390	128585	154747	146990	165308	145410	199319	117194	200690	193687	212196	152247	135563	136697	163543	142732	214305	142676	212097	195554	180832	152649	198762	117694	33967	215955	193592	163448	184146	180795	211946	207448	186794	121865	196816	200938	222590	179011	131255	146717	171474	186564	179135	108900	123241	178362	156189	110159	115295	192353	128844	96821	193774	119462	150344	112649	128363	222286	100400	0	178671	116285	121883	155979	216321	150426	180679	180568	150565	206019	103956	208488	155235	129769	178360	5564	177656	212225	155138	19862	199979	195028	104887	189003	116246	146667	572	125907	179794	20111	379667
241015	248768	172774	34871	35379	70345	61257	79897	135167	141678	6532	245043	131721	161029	142282	159449	66916	233652	68287	61284	172616	129222	82751	83885	140517	156771	82473	156715	172517	63151	5974	125223	66359	234151	171026	176375	28245	279907	145259	15448	172366	75045	21447	238323	64413	35591	90758	140124	247714	67985	20169	147677	140248	121173	96423	178	133163	226617	231753	27006	76032	108212	28427	235920	127318	229107	244821	90454	216858	179463	0	232743	95065	132953	84489	122999	5821	5710	123139	166439	220415	168908	132209	246227	3502	175549	26351	80393	132112	199326	67576	63196	221345	23656	232704	119241	179029	242365	14447	199574	387232
70162	50525	263142	253180	253688	255710	246622	265262	211155	233527	234352	46800	207709	199952	218270	198372	252281	3119	253652	246649	262984	205210	188525	189659	216505	195694	267267	195638	262885	248517	233794	205611	251724	35909	107531	258911	246554	110368	237108	233757	262734	260410	239756	67470	249778	253900	275552	231973	49471	199679	224436	239526	232097	161862	176203	231324	209151	55764	60900	245315	181806	149783	246736	65067	203306	58254	46578	275247	31424	115968	231633	0	174845	208941	269283	203387	233641	233530	203527	258981	49319	259276	208197	47984	231322	112054	230618	265187	208100	135831	252941	247990	50250	241965	34461	199629	115534	44122	232756	136079	326586
182480	190233	96907	114865	115373	117395	108306	126947	42746	65117	96036	186508	39300	138994	49861	137413	113965	175116	115337	108334	96748	36800	50210	51343	48095	134736	128951	134679	96649	110201	95478	37201	113408	175616	112491	100507	108239	221371	68698	95442	96499	122095	101441	179787	111462	115584	137237	63563	189178	61364	86121	71116	63687	62637	1359	93008	40741	168081	173218	107000	43491	49677	108421	177384	34896	170571	186286	136932	158323	120928	93318	174207	0	40531	130968	34978	95325	95214	35117	90571	161879	93040	39787	187691	93006	117013	92303	126871	39690	140790	114626	109674	162810	103650	174169	31219	120494	183830	94441	141039	341221
216479	224232	102291	152371	152879	154901	145813	164453	12168	70501	133543	220507	8722	172993	19283	171413	151471	209115	152843	145840	102133	6222	84209	85343	17518	168735	166458	168679	102033	147707	132985	9078	150915	209615	146490	105891	145745	255370	74083	132948	101883	159601	138947	213786	148969	153090	174743	68948	223177	100849	123627	76500	69071	96636	41327	130514	210	202080	207217	144506	77490	83676	145927	123586	4319	204570	220285	174438	192322	154927	130824	208207	39968	0	168474	11434	132831	132720	11287	95955	195878	98425	9209	221690	130513	151012	129809	164377	9112	174789	152132	147180	196809	141156	208168	15547	154493	217829	131947	175038	346605
275766	283519	207525	103189	103697	73564	64476	83116	169918	176428	84361	279794	166472	158498	177033	156918	70134	268402	71506	64503	207367	163972	117502	118636	175268	154240	18000	154184	207267	66370	83803	159973	69578	268902	205777	211125	96563	314657	180010	83766	207117	78264	89765	273073	67632	103908	21379	174875	282464	102736	74445	182427	174998	155923	131174	81332	167913	261367	266504	95324	110783	142963	96745	270671	162069	263857	279572	21074	251609	214214	81642	267494	129815	167704	0	157750	83649	83538	157889	201189	255165	203659	166959	280977	81331	210299	80627	19194	166862	234076	70795	46954	256096	91974	267455	153991	213780	277116	82765	234325	421983
216167	223920	96376	147551	148059	150081	140993	159633	23404	64586	128723	220195	19958	172681	30519	171101	146651	208803	148023	141020	96218	17458	83897	85031	28754	168423	161638	168367	96118	142887	128165	2223	146095	209303	146178	99976	140925	255058	68168	128128	95968	154781	134127	213474	144149	148270	169923	63033	222865	96029	118807	70585	63156	96324	41015	125694	11000	201768	206905	139686	77178	83364	141107	117671	15555	204258	219973	169618	192010	154615	126004	207895	39656	11236	163654	0	128011	127900	139	90040	195566	92510	20445	221378	125693	150700	124989	159557	20348	174477	147312	142360	196497	136336	207856	4113	154181	217517	127127	174726	341785
241486	249239	173245	35342	35850	70816	61728	80368	135638	142148	711	245514	132192	161501	142753	159921	67386	234122	68758	61755	173087	129692	83222	84356	140988	157243	82944	157185	172987	63622	153	125693	66830	234622	171497	176845	28716	280377	145730	15919	172837	75516	21918	238793	64884	36061	91229	140595	248184	68456	20640	148147	140718	121643	96894	3974	133633	227087	232224	27477	76503	108683	28898	236391	127789	229577	245292	90924	217329	179934	4284	233214	95535	133424	84960	123470	0	69	123609	166909	220885	169379	132679	246697	1419	176019	26822	80863	132582	199796	68047	63666	221816	24127	233175	119711	179500	242836	14918	200045	387703
241417	249170	173176	35273	35781	70747	61659	80299	135569	142079	822	245445	132123	161432	142684	159852	67317	234053	68689	61686	173018	129623	83153	84287	140919	157174	82875	157118	172918	63553	264	125624	66761	234553	171428	176776	28647	280308	145661	15850	172768	75447	21849	238724	64815	35992	91160	140526	248115	68387	20571	148078	140649	121574	96825	3905	133564	227018	232155	27408	76434	108614	28829	236322	127720	229508	245223	90855	217260	179865	4215	233145	95466	133355	84891	123401	111	0	123540	166840	220816	169310	132610	246628	1350	175950	26753	80794	132513	199727	67978	63597	221747	24058	233106	119642	179431	242767	14849	199976	387634
216315	224068	96524	147698	148207	150228	141140	159781	23265	64734	128870	220343	19819	172829	30380	171248	146799	208951	148170	141168	96365	17319	84044	85178	28614	168570	161785	168514	96266	143035	128312	2084	146242	209451	146326	100124	141072	255206	68315	128276	96116	154928	134275	213622	144296	148418	170071	63180	223013	96177	118954	70733	63304	96472	41163	125842	10861	201916	207052	139833	77326	83512	141255	117818	15415	204406	220120	169766	192158	154762	126151	208042	39804	11097	163802	147	128159	128048	0	90188	195714	92657	20306	221526	125840	150848	125137	159705	20209	174625	147460	142508	196645	136483	208004	4260	154329	217665	127275	174874	341933
268353	276040	41288	186953	187461	189483	180395	199035	99825	56653	168125	272315	96379	224801	106940	223221	186053	260923	187425	180422	41130	93879	136602	137736	105175	220543	201040	220487	41030	182289	167567	89880	185497	261423	198298	44889	180327	211013	50620	167530	40880	194183	173529	265660	183551	187672	209325	55100	274985	135431	158209	53037	55223	148444	93135	165096	97820	261207	269884	179088	129883	135484	180509	62583	91976	263697	272093	209020	244130	206735	165406	260015	91776	97611	203056	87657	167413	167302	87796	0	247686	37422	96866	273498	165095	202820	164391	198959	96769	226597	186714	181762	248617	175738	259976	83898	206301	269637	166529	226846	284887
35298	64653	242664	240109	240617	242639	233551	252191	198084	220455	221281	60928	194638	186881	205199	185301	239209	49536	240581	233578	242506	192138	175454	176588	203434	182623	254196	182567	242406	235445	220723	192539	238653	50036	94460	238432	233483	89889	224037	220686	242256	247339	226685	42528	236707	240828	262481	218902	63598	186608	211365	226454	219025	148790	163132	218252	196079	20793	25930	232244	168735	136712	233665	40126	190235	23283	60706	262176	32743	102897	218562	48628	161773	195870	256212	190316	220569	220458	190455	245909	0	238798	195125	62111	218251	98982	217547	252115	195028	122759	239870	234918	931	228894	48589	186557	102463	58250	219685	123008	306108
250130	277891	3866	191964	192472	194494	185405	204046	104836	61664	173136	274166	101390	229812	111951	228231	191064	262774	192436	185433	3708	98890	141613	142746	110185	225553	206050	225498	3609	187300	172577	94891	190507	263274	203309	26654	185338	192790	55630	172541	3458	199194	178540	247437	188561	192683	214336	60110	276836	140442	163220	58048	60234	153455	98146	170107	102831	242984	251661	184099	134894	140495	185520	44360	96987	245474	273944	214031	245981	211746	170417	261866	96787	102621	208067	92668	172424	172313	92807	39956	243020	0	101877	275349	170106	207831	169402	203970	101780	231608	191725	186773	243951	180749	261827	88909	211312	271488	171540	231857	266664
216664	224417	102476	152556	153064	155086	145997	164638	2959	70686	133727	220692	743	173178	10074	171597	151656	209300	153028	146025	102317	2557	84394	85527	8308	168919	166642	168863	102218	147892	133169	19217	151099	209800	146675	106076	145930	255555	74267	133133	102068	159786	139132	213971	149153	153275	174928	69132	223362	101034	123812	76685	69256	96821	41512	130699	10348	202265	207402	144691	77675	83861	146112	123771	3939	204755	220470	174623	192507	155112	131009	208392	40153	10138	168659	21573	133016	132905	21425	96140	196063	98609	0	221875	130697	151197	129994	164562	149	174974	152317	147365	196994	141341	208353	25686	154678	218014	132132	175223	346790
83483	2542	276463	266501	267009	269031	259943	278583	224476	246847	247673	12990	221030	213273	231591	211693	265601	48725	266973	259970	276305	218530	201846	202980	229826	209014	280587	208959	276205	261837	247115	218931	265045	18044	120852	272231	259875	123688	250429	247078	276055	273731	253077	80790	263099	267220	288873	245293	1487	213000	237757	252846	245417	175182	189524	244644	222471	69084	74221	258636	195127	163104	260057	78388	216627	71574	12768	288568	44744	129289	244954	47817	188165	222262	282604	216708	246961	246850	216847	272301	62640	272597	221517	0	244643	125374	243939	278507	221420	149151	266262	261310	63571	255286	35305	212949	128855	2284	246077	149400	339907
240067	247820	171826	33923	34431	69397	60309	78949	134219	140729	3030	244095	130773	160082	141334	158502	65967	232703	67339	60336	171668	128273	81803	82937	139569	155824	81525	155768	171568	62203	2472	124274	65411	233203	170078	175426	27297	278958	144311	14500	171418	74097	20499	237374	63464	34642	89810	139176	246765	67037	19221	146728	139299	120224	95475	2555	132214	225668	230805	26058	75084	107264	27479	234972	126370	228158	243873	89505	215910	178515	2864	231795	94116	132005	83541	122051	2319	2208	122190	165490	219466	167960	131260	245278	0	174600	25403	79444	131163	198377	66628	62247	220397	22708	231756	118292	178081	241417	13499	198626	386284
118994	126747	206791	194655	195163	197185	188097	206737	152630	175001	175827	123022	149184	141427	159745	139847	193755	111630	195127	188124	206633	146684	130000	131134	157980	137169	208742	137113	206533	189991	175269	147085	193199	112130	28404	210391	188029	157885	178583	175232	206383	201885	181231	116301	191253	195374	217027	173448	125692	141154	165911	181000	173571	103336	117678	172798	150625	104595	109732	186790	123281	91258	188211	113899	144781	107085	122800	216722	94837	3915	173107	110722	116319	150416	210758	144862	175115	175004	145001	200455	98393	202925	149671	124205	172797	0	172093	206661	149574	23777	194416	189464	99324	183440	110683	141103	3481	120344	174231	24026	374104
238143	245896	169902	45464	45972	67473	58385	77025	132295	138805	26636	242171	128849	158158	139410	156578	64043	230779	65415	58412	169744	126349	79879	81013	137645	153900	79601	153844	169644	60279	26078	122350	63487	231279	168154	173502	38838	277034	142387	26041	169494	72173	32040	235450	61541	46183	87886	137252	244841	65113	6279	144804	137375	118300	93551	23607	130290	223744	228881	37599	73160	105340	39020	233048	124446	226234	241949	87581	213986	176591	23917	229871	92192	130081	81617	120127	25924	25813	120266	163566	217542	166036	129336	243354	23606	172676	0	77520	129239	196453	64704	60323	218473	34249	229832	116368	176157	239493	25040	196702	384360
271680	279433	203439	99103	99611	69478	60390	79030	165832	172342	80275	275708	162386	154411	172947	152832	66048	264316	67420	60417	203281	159886	113416	114550	171182	150154	2094	150098	203181	62284	79717	155887	65492	264816	201691	207039	92477	310571	175924	79680	203031	74178	85679	268987	63546	99822	25868	170789	278378	98650	70359	178341	170912	151837	127088	77246	163827	257281	262418	91238	106697	138877	92659	266585	157983	259771	275486	25563	247523	210128	77556	263408	125729	163618	19599	153664	79563	79452	153803	197103	251079	199573	162873	276891	77245	206213	76541	0	162776	229990	66709	42868	252010	87888	263369	149905	209694	273030	78679	230239	417897
216515	224268	102327	152407	152915	154937	145849	164489	3056	70537	133579	220543	594	173029	10171	171449	151507	209151	152879	145876	102169	2409	84245	85379	8406	168771	166494	168715	102069	147743	133021	19068	150951	209651	146526	105927	145781	255406	74119	132984	101919	159637	138983	213822	149005	153126	174779	68984	223213	100885	123663	76536	69107	96672	41363	130550	10199	202116	207253	144542	77526	83712	145963	123622	3790	204606	220321	174474	192358	154963	130860	208243	40004	9990	168510	21424	132867	132756	21276	95991	195914	98461	97	221726	130549	151048	129845	164413	0	174825	152168	147216	196845	141192	208204	25537	154529	217865	131983	175074	346641
143084	150837	230881	218745	219253	221275	212187	230827	176720	199091	199917	147112	173274	165517	183835	163937	217845	135720	219217	212214	230723	170774	154090	155224	182070	161259	232832	161203	230623	214081	199359	171175	217289	136220	52494	234481	212119	181975	202673	199322	230473	225975	205321	140391	215343	219464	241117	197537	149782	165244	190001	205090	197661	127426	141768	196888	174715	128685	133822	210880	147371	115348	212301	137989	168871	131175	146890	240812	118927	18527	197198	134812	140409	174506	234848	168952	199205	199094	169091	224545	122483	227015	173761	148295	196887	24090	196183	230751	173664	0	218506	213554	123414	207530	134773	165193	19099	144434	198321	14590	398194
260663	268416	192422	87439	87947	6699	14955	16251	154815	161325	68611	264691	151369	135150	161930	133570	5751	253299	4992	14982	192264	148869	102399	103533	160165	130892	70341	130836	192164	3110	68053	144870	5195	253799	190674	196022	80813	299554	164907	68016	192014	11399	74015	257970	3249	88158	78626	159772	267361	87633	58695	167324	159895	140820	116071	65582	152810	246264	251401	79574	95680	127860	80995	255568	146966	248754	264469	78321	236506	199111	65892	252391	114712	152601	72357	142647	67899	67788	142786	186086	240062	188556	151856	265874	65581	195196	64877	68260	151759	218973	0	51063	240993	76224	252352	138888	198677	262013	67015	219222	406880
257847	265600	189606	85270	85778	55645	46556	65197	151999	158509	66442	261875	148553	140578	159114	138997	52215	250483	53587	46584	189447	146053	99583	100716	157348	136319	48312	136263	189348	48451	65883	142054	51658	250983	187858	193206	78644	296738	162090	65847	189198	60345	71846	255154	49712	85989	56598	156955	264545	84817	56526	164508	157079	138004	113255	63413	149994	243448	248585	77405	92864	125044	78826	252751	144149	245938	261653	56293	233690	196295	63723	249575	111896	149784	50329	139831	65730	65619	139970	183270	237246	185739	149040	263058	63412	192380	62708	46232	148943	216157	52876	0	238177	74055	249536	136072	195861	259197	64846	216406	404064
